# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Date Time, aod
2020-07-16 08:07:30 0.53726923	
2020-07-16 08:08:29 0.538312	
2020-07-16 08:09:30 0.5397597	
2020-07-16 08:10:30 0.5410496	
2020-07-16 08:11:29 0.54261214	
2020-07-16 08:12:30 0.53998524	
2020-07-16 08:13:29 0.538973	
2020-07-16 08:14:30 0.5381302	
2020-07-16 08:15:29 0.53747636	
2020-07-16 08:16:30 0.53499305	
2020-07-16 08:17:29 0.533095	
2020-07-16 08:18:30 0.532219	
2020-07-16 08:19:30 0.5304682	
2020-07-16 08:20:29 0.5283836	
2020-07-16 08:21:30 0.5278802	
2020-07-16 08:22:29 0.5262456	
2020-07-16 08:23:30 0.5248861	
2020-07-16 08:24:29 0.5228689	
2020-07-16 08:25:30 0.5218405	
2020-07-16 08:26:29 0.5213751	
2020-07-16 08:27:30 0.5214632	
2020-07-16 08:28:30 0.5211148	
2020-07-16 08:29:29 0.5216801	
2020-07-16 08:30:30 0.5225637	
2020-07-16 08:31:29 0.5234491	
2020-07-16 08:32:30 0.5236364	
2020-07-16 08:33:29 0.5229147	
2020-07-16 08:34:30 0.5219895	
2020-07-16 08:35:29 0.52190685	
2020-07-16 08:36:30 0.52217567	
2020-07-16 08:37:30 0.5216418	
2020-07-16 08:38:29 0.51967156	
2020-07-16 08:39:30 0.5203728	
2020-07-16 08:40:29 0.5229779	
2020-07-16 08:41:30 0.5239652	
2020-07-16 08:42:29 0.52346694	
2020-07-16 08:43:30 0.5237909	
2020-07-16 08:44:29 0.52562195	
2020-07-16 08:45:30 0.5275319	
2020-07-16 08:46:30 0.52870387	
2020-07-16 08:47:29 0.5270175	
2020-07-16 08:48:30 0.5249918	
2020-07-16 08:49:29 0.5255822	
2020-07-16 08:50:30 0.5247159	
2020-07-16 08:51:29 0.52220863	
2020-07-16 08:52:30 0.51951283	
2020-07-16 08:53:29 0.5186299	
2020-07-16 08:54:30 0.51865655	
2020-07-16 08:55:30 0.5194397	
2020-07-16 08:56:29 0.51730883	
2020-07-16 08:57:30 0.5164853	
2020-07-16 08:58:29 0.51781094	
2020-07-16 08:59:30 0.51901853	
2020-07-16 09:00:29 0.5193325	
2020-07-16 09:01:30 0.5189096	
2020-07-16 09:02:29 0.5175505	
2020-07-16 09:03:30 0.51788074	
2020-07-16 09:04:30 0.51821816	
2020-07-16 09:05:29 0.5172228	
2020-07-16 09:06:30 0.51692426	
2020-07-16 09:07:29 0.51744664	
2020-07-16 09:08:30 0.5200605	
2020-07-16 09:09:29 0.5233225	
2020-07-16 09:10:30 0.5231344	
2020-07-16 09:11:29 0.53156674	
2020-07-16 09:12:30 0.533782	
2020-07-16 09:13:30 0.53216004	
2020-07-16 09:14:29 0.5331947	
2020-07-16 09:15:30 0.5353153	
2020-07-16 09:16:29 0.5356706	
2020-07-16 09:17:30 0.530677	
2020-07-16 09:18:29 0.5309624	
2020-07-16 09:19:30 0.53002566	
2020-07-16 09:20:29 0.5294525	
2020-07-16 09:21:30 0.52981025	
2020-07-16 09:22:30 0.53028643	
2020-07-16 09:23:29 0.5316039	
2020-07-16 09:24:30 0.530737	
2020-07-16 09:25:29 0.5303586	
2020-07-16 09:26:30 0.52868664	
2020-07-16 09:27:29 0.5270741	
2020-07-16 09:28:30 0.525395	
2020-07-16 09:29:29 0.5226563	
2020-07-16 09:30:30 0.52017677	
2020-07-16 09:31:30 0.51855093	
2020-07-16 09:32:29 0.51714736	
2020-07-16 09:33:30 0.51715004	
2020-07-16 09:34:29 0.5162348	
2020-07-16 09:35:30 0.5149802	
2020-07-16 09:36:29 0.5144287	
2020-07-16 09:37:30 0.51514256	
2020-07-16 09:38:29 0.5135371	
2020-07-16 09:39:30 0.5120159	
2020-07-16 09:40:30 0.5113468	
2020-07-16 09:41:29 0.51192814	
2020-07-16 09:42:30 0.5101047	
2020-07-16 09:43:29 0.5071198	
2020-07-16 09:44:30 0.5047224	
2020-07-16 09:45:29 0.5049252	
2020-07-16 09:46:30 0.50531924	
2020-07-16 09:47:29 0.50478625	
2020-07-16 09:48:30 0.5033185	
2020-07-16 09:49:30 0.5015082	
2020-07-16 09:50:29 0.50069505	
2020-07-16 09:51:30 0.49999824	
2020-07-16 09:52:29 0.4987552	
2020-07-16 09:53:30 0.49888515	
2020-07-16 09:54:29 0.4997417	
2020-07-16 09:55:30 0.4996465	
2020-07-16 09:56:29 0.49744233	
2020-07-16 09:57:30 0.4952896	
2020-07-16 09:58:30 0.49377775	
2020-07-16 09:59:29 0.49319163	
2020-07-16 10:00:30 0.49135798	
2020-07-16 10:01:29 0.48949122	
2020-07-16 10:02:30 0.48833886	
2020-07-16 10:03:29 0.49046	
2020-07-16 10:04:30 0.48811963	
2020-07-16 10:05:29 0.48731336	
2020-07-16 10:06:30 0.4849271	
2020-07-16 10:07:30 0.48530322	
2020-07-16 10:08:29 0.4860322	
2020-07-16 10:09:30 0.48698592	
2020-07-16 10:10:29 0.4843885	
2020-07-16 10:11:30 0.48305452	
2020-07-16 10:12:29 0.4832311	
2020-07-16 10:13:30 0.4813592	
2020-07-16 10:14:29 0.47489694	
2020-07-16 10:15:30 0.4715784	
2020-07-16 10:16:30 0.4697395	
2020-07-16 10:17:29 0.47276792	
2020-07-16 10:18:30 0.4703193	
2020-07-16 10:19:29 0.46638387	
2020-07-16 10:20:30 0.45843816	
2020-07-16 10:21:29 0.4572871	
2020-07-16 10:22:30 0.45665708	
2020-07-16 10:23:29 0.45457792	
2020-07-16 10:24:30 0.45996734	
2020-07-16 10:25:30 0.4571397	
2020-07-16 10:26:29 0.45513397	
2020-07-16 10:27:30 0.45696467	
2020-07-16 10:28:29 0.45802617	
2020-07-16 10:29:30 0.45469612	
2020-07-16 10:30:29 0.45206073	
2020-07-16 10:31:30 0.45002994	
2020-07-16 10:32:29 0.44735315	
2020-07-16 10:33:30 0.43416882	
2020-07-16 10:34:30 0.43797657	
2020-07-16 10:35:29 0.4298741	
2020-07-16 10:36:30 0.43459243	
2020-07-16 10:37:29 0.4365643	
2020-07-16 10:38:30 0.4397017	
2020-07-16 10:39:29 0.44249696	
2020-07-16 10:40:30 0.42089647	
2020-07-16 10:41:29 0.43979305	
2020-07-16 10:42:30 0.4406747	
2020-07-16 10:43:30 0.44635847	
2020-07-16 10:44:29 0.44894332	
2020-07-16 10:45:30 0.4458061	
2020-07-16 10:46:29 0.45003995	
2020-07-16 10:47:30 0.4528324	
2020-07-16 10:48:29 0.45195052	
2020-07-16 10:49:30 0.4484816	
2020-07-16 10:50:29 0.45165446	
2020-07-16 10:51:30 0.45429134	
2020-07-16 10:52:30 0.4510617	
2020-07-16 10:53:29 0.4546528	
2020-07-16 10:54:30 0.45075598	
2020-07-16 10:55:29 0.45118758	
2020-07-16 10:56:30 0.46671644	
2020-07-16 10:57:29 0.46915725	
2020-07-16 10:58:30 0.46515337	
2020-07-16 10:59:29 0.4600634	
2020-07-16 11:00:30 0.4563198	
2020-07-16 11:01:30 0.4522028	
2020-07-16 11:02:29 0.44039816	
2020-07-16 11:03:30 0.45088944	
2020-07-16 11:04:29 0.452825	
2020-07-16 11:05:30 0.45402393	
2020-07-16 11:06:29 0.451737	
2020-07-16 11:07:30 0.4494064	
2020-07-16 11:08:29 0.44729608	
2020-07-16 11:09:30 0.44591978	
2020-07-16 11:10:30 0.4414073	
2020-07-16 11:11:29 0.43291715	
2020-07-16 11:12:30 0.40740743	
2020-07-16 11:13:29 0.41232008	
2020-07-16 11:14:30 0.41624364	
2020-07-16 11:15:29 0.41799408	
2020-07-16 11:16:30 0.417662	
2020-07-16 11:17:29 0.41726884	
2020-07-16 11:18:30 0.41646227	
2020-07-16 11:19:30 0.41584858	
2020-07-16 11:20:29 0.41568857	
2020-07-16 11:21:30 0.4152667	
2020-07-16 11:22:29 0.41820756	
2020-07-16 11:23:30 0.41954377	
2020-07-16 11:24:29 0.41757256	
2020-07-16 11:25:30 0.4184156	
2020-07-16 11:26:29 0.41844645	
2020-07-16 11:27:30 0.4197285	
2020-07-16 11:28:30 0.41628814	
2020-07-16 11:29:29 0.41611686	
2020-07-16 11:30:30 0.41699812	
2020-07-16 11:31:29 0.41717067	
2020-07-16 11:32:30 0.41391405	
2020-07-16 11:33:29 0.40907213	
2020-07-16 11:34:30 0.40693185	
2020-07-16 11:35:29 0.40619966	
2020-07-16 11:36:30 0.40565854	
2020-07-16 11:37:30 0.40795144	
2020-07-16 11:38:29 0.40638822	
2020-07-16 11:39:30 0.40466586	
2020-07-16 11:40:29 0.40719527	
2020-07-16 11:41:30 0.41136247	
2020-07-16 11:42:29 0.4116469	
2020-07-16 11:43:30 0.4161873	
2020-07-16 11:44:29 0.41639605	
2020-07-16 11:45:30 0.4116562	
2020-07-16 11:46:30 0.44006008	
2020-07-16 11:47:29 0.46292013	
2020-07-16 11:48:30 0.5073689	
2020-07-16 11:49:29 0.51552105	
2020-07-16 11:50:30 0.39258912	
2020-07-16 11:51:29 0.394599	
2020-07-16 11:52:30 0.46458453	
2020-07-16 11:53:29 0.4123264	
2020-07-16 11:54:30 0.407526	
2020-07-16 11:55:30 0.40107313	
2020-07-16 11:56:29 0.39730087	
2020-07-16 11:57:30 0.3995831	
2020-07-16 11:58:29 0.40204403	
2020-07-16 11:59:30 0.40871972	
2020-07-16 12:00:29 0.41152003	
2020-07-16 12:01:30 0.4074103	
2020-07-16 12:02:29 0.40109894	
2020-07-16 12:03:30 0.37300208	
2020-07-16 12:04:30 0.366065	
2020-07-16 12:05:29 0.36294967	
2020-07-16 12:06:30 0.36562255	
2020-07-16 12:07:29 0.36789632	
2020-07-16 12:08:30 0.3985005	
2020-07-16 12:09:29 0.39871144	
2020-07-16 12:10:30 nan	
2020-07-16 12:11:29 0.3743957	
2020-07-16 12:12:30 0.37737694	
2020-07-16 12:13:30 0.37447572	
2020-07-16 12:14:29 0.35679	
2020-07-16 12:15:30 0.35785836	
2020-07-16 12:16:29 0.39799145	
2020-07-16 12:17:30 0.36151746	
2020-07-16 12:18:29 0.33844927	
2020-07-16 12:19:30 0.34127164	
2020-07-16 12:20:29 0.3421789	
2020-07-16 12:21:30 0.36448145	
2020-07-16 12:22:30 nan	
2020-07-16 12:23:29 0.36855716	
2020-07-16 12:24:30 0.37601465	
2020-07-16 12:25:29 nan	
2020-07-16 12:26:30 0.36463824	
2020-07-16 12:27:29 nan	
2020-07-16 12:28:30 nan	
2020-07-16 12:29:29 0.41132888	
2020-07-16 12:30:30 0.42379504	
2020-07-16 12:31:30 nan	
2020-07-16 12:32:29 nan	
2020-07-16 12:33:30 nan	
2020-07-16 12:34:29 nan	
2020-07-16 12:35:30 0.52774024	
2020-07-16 12:36:29 nan	
2020-07-16 12:37:30 nan	
2020-07-16 12:38:29 nan	
2020-07-16 12:39:30 nan	
2020-07-16 12:40:30 nan	
2020-07-16 12:41:29 nan	
2020-07-16 12:42:30 nan	
2020-07-16 12:43:29 nan	
2020-07-16 12:44:30 nan	
2020-07-16 12:45:29 nan	
2020-07-16 12:46:30 nan	
2020-07-16 12:47:29 nan	
2020-07-16 12:48:30 nan	
2020-07-16 12:49:30 nan	
2020-07-16 12:50:29 nan	
2020-07-16 12:51:30 nan	
2020-07-16 12:52:29 nan	
2020-07-16 12:53:30 nan	
2020-07-16 12:54:29 nan	
2020-07-16 12:55:30 nan	
2020-07-16 12:56:29 0.36921313	
2020-07-16 12:57:30 nan	
2020-07-16 12:58:30 nan	
2020-07-16 12:59:29 nan	
2020-07-16 13:00:30 nan	
2020-07-16 13:01:29 nan	
2020-07-16 13:02:30 nan	
2020-07-16 13:03:29 nan	
2020-07-16 13:04:30 nan	
2020-07-16 13:05:29 nan	
2020-07-16 13:06:30 nan	
2020-07-16 13:07:30 nan	
2020-07-16 13:08:29 nan	
2020-07-16 13:09:30 nan	
2020-07-16 13:10:29 nan	
2020-07-16 13:11:30 0.38518783	
2020-07-16 13:12:29 nan	
2020-07-16 13:13:30 nan	
2020-07-16 13:14:29 nan	
2020-07-16 13:15:30 nan	
2020-07-16 13:16:30 nan	
2020-07-16 13:17:29 nan	
2020-07-16 13:18:30 nan	
2020-07-16 13:19:29 nan	
2020-07-16 13:20:30 nan	
2020-07-16 13:21:29 nan	
2020-07-16 13:22:30 nan	
2020-07-16 13:23:29 nan	
2020-07-16 13:24:30 nan	
2020-07-16 13:25:30 nan	
2020-07-16 13:26:29 0.3840366	
2020-07-16 13:27:30 nan	
2020-07-16 13:28:29 nan	
2020-07-16 13:29:30 nan	
2020-07-16 13:30:29 nan	
2020-07-16 13:31:30 nan	
2020-07-16 13:32:29 nan	
2020-07-16 13:33:30 nan	
2020-07-16 13:34:30 nan	
2020-07-16 13:35:29 nan	
2020-07-16 13:36:30 nan	
2020-07-16 13:37:29 nan	
2020-07-16 13:38:30 nan	
2020-07-16 13:39:29 nan	
2020-07-16 13:40:30 nan	
2020-07-16 13:41:29 0.38244045	
2020-07-16 13:42:30 nan	
2020-07-16 13:43:30 nan	
2020-07-16 13:44:29 nan	
2020-07-16 13:45:30 nan	
2020-07-16 13:46:29 nan	
2020-07-16 13:47:30 nan	
2020-07-16 13:48:29 nan	
2020-07-16 13:49:30 nan	
2020-07-16 13:50:29 nan	
2020-07-16 13:51:30 nan	
2020-07-16 13:52:30 nan	
2020-07-16 13:53:29 nan	
2020-07-16 13:54:30 nan	
2020-07-16 13:55:29 nan	
2020-07-16 13:56:30 0.37730074	
2020-07-16 13:57:29 nan	
2020-07-16 13:58:30 nan	
2020-07-16 13:59:29 0.33665064	
2020-07-16 14:00:30 nan	
2020-07-16 14:01:30 nan	
2020-07-16 14:02:29 nan	
2020-07-16 14:03:30 nan	
2020-07-16 14:04:29 nan	
2020-07-16 14:05:30 nan	
2020-07-16 14:06:29 nan	
2020-07-16 14:07:30 nan	
2020-07-16 14:08:29 nan	
2020-07-16 14:09:30 nan	
2020-07-16 14:10:30 nan	
2020-07-16 14:11:29 0.3803503	
2020-07-16 14:12:30 nan	
2020-07-16 14:13:29 nan	
2020-07-16 14:14:30 0.44578108	
2020-07-16 14:15:29 0.44292137	
2020-07-16 14:16:30 0.43492764	
2020-07-16 14:17:29 nan	
2020-07-16 14:18:30 nan	
2020-07-16 14:19:30 nan	
2020-07-16 14:20:29 0.41707867	
2020-07-16 14:21:30 0.4049382	
2020-07-16 14:22:29 0.39845148	
2020-07-16 14:23:30 0.39551905	
2020-07-16 14:24:29 0.38992375	
2020-07-16 14:25:30 0.38794446	
2020-07-16 14:26:29 0.38314807	
2020-07-16 14:27:30 0.38170394	
2020-07-16 14:28:30 0.3776944	
2020-07-16 14:29:29 0.3778283	
2020-07-16 14:30:30 0.3860449	
2020-07-16 14:31:29 0.3937256	
2020-07-16 14:32:30 0.39404806	
2020-07-16 14:33:29 0.39837164	
2020-07-16 14:34:30 0.39967188	
2020-07-16 14:35:29 0.4035607	
2020-07-16 14:36:30 0.40273085	
2020-07-16 14:37:30 0.40239698	
2020-07-16 14:38:29 0.3991544	
2020-07-16 14:39:30 0.3990612	
2020-07-16 14:40:29 0.39821574	
2020-07-16 14:41:30 0.39941105	
2020-07-16 14:42:29 0.42329192	
2020-07-16 14:43:30 0.41329932	
2020-07-16 14:44:29 0.41030806	
2020-07-16 14:45:30 0.42229816	
2020-07-16 14:46:30 0.4212144	
2020-07-16 14:47:29 0.41581368	
2020-07-16 14:48:30 0.3991873	
2020-07-16 14:49:29 0.3985087	
2020-07-16 14:50:30 0.39340737	
2020-07-16 14:51:29 0.38868856	
2020-07-16 14:52:30 0.3866913	
2020-07-16 14:53:29 0.39064583	
2020-07-16 14:54:30 0.41240215	
2020-07-16 14:55:30 0.41900134	
2020-07-16 14:56:29 0.4114358	
2020-07-16 14:57:30 0.4162469	
2020-07-16 14:58:29 0.42337418	
2020-07-16 14:59:30 0.42664686	
2020-07-16 15:00:29 0.4258948	
2020-07-16 15:01:30 0.42687085	
2020-07-16 15:02:29 0.41288057	
2020-07-16 15:03:30 0.40105703	
2020-07-16 15:04:30 0.3999386	
2020-07-16 15:05:29 0.40173784	
2020-07-16 15:06:30 0.4374314	
2020-07-16 15:07:29 0.44220015	
2020-07-16 15:08:30 0.41473225	
2020-07-16 15:09:29 0.41480684	
2020-07-16 15:10:30 0.42106122	
2020-07-16 15:11:29 0.42573547	
2020-07-16 15:12:30 0.4287889	
2020-07-16 15:13:30 0.43130884	
2020-07-16 15:14:29 0.43196827	
2020-07-16 15:15:30 0.4292514	
2020-07-16 15:16:29 0.42775992	
2020-07-16 15:17:30 0.42018428	
2020-07-16 15:18:29 0.41915146	
2020-07-16 15:19:30 0.41924897	
2020-07-16 15:20:29 0.43324342	
2020-07-16 15:21:30 0.4367742	
2020-07-16 15:22:30 0.43828815	
2020-07-16 15:23:29 0.43803567	
2020-07-16 15:24:30 0.4421546	
2020-07-16 15:25:29 0.44414753	
2020-07-16 15:26:30 0.4371119	
2020-07-16 15:27:29 0.4382079	
2020-07-16 15:28:30 0.43963256	
2020-07-16 15:29:29 0.43846616	
2020-07-16 15:30:30 0.43892342	
2020-07-16 15:31:30 0.43744114	
2020-07-16 15:32:29 0.44051245	
2020-07-16 15:33:30 0.44249612	
2020-07-16 15:34:29 0.43998194	
2020-07-16 15:35:30 0.42959955	
2020-07-16 15:36:29 0.43149498	
2020-07-16 15:37:30 0.442365	
2020-07-16 15:38:29 0.4417328	
2020-07-16 15:39:30 0.4491897	
2020-07-16 15:40:30 0.4465335	
2020-07-16 15:41:29 0.44072568	
2020-07-16 15:42:30 0.43306085	
2020-07-16 15:43:29 0.4442649	
2020-07-16 15:44:30 0.4355059	
2020-07-16 15:45:29 0.43166727	
2020-07-16 15:46:30 0.43082458	
2020-07-16 15:47:29 0.43625513	
2020-07-16 15:48:30 0.43669042	
2020-07-16 15:49:30 0.43364447	
2020-07-16 15:50:29 0.43434733	
2020-07-16 15:51:30 0.43663833	
2020-07-16 15:52:29 0.43479148	
2020-07-16 15:53:30 0.44212303	
2020-07-16 15:54:29 0.4452421	
2020-07-16 15:55:30 0.44929546	
2020-07-16 15:56:29 0.4470555	
2020-07-16 15:57:30 0.43206412	
2020-07-16 15:58:30 0.42709833	
2020-07-16 15:59:29 0.4292422	
2020-07-16 16:00:30 0.42644277	
2020-07-16 16:01:29 0.42511746	
2020-07-16 16:02:30 0.43234822	
2020-07-16 16:03:29 0.4335507	
2020-07-16 16:04:30 0.43404818	
2020-07-16 16:05:29 0.43641618	
2020-07-16 16:06:30 0.43688297	
2020-07-16 16:07:30 0.43884644	
2020-07-16 16:08:29 0.44348684	
2020-07-16 16:09:30 0.44970948	
2020-07-16 16:10:29 0.46160915	
2020-07-16 16:11:30 0.45102084	
2020-07-16 16:12:29 0.45907563	
2020-07-16 16:13:30 0.46002313	
2020-07-16 16:14:29 0.45669565	
2020-07-16 16:15:30 0.45614567	
2020-07-16 16:16:30 0.45556659	
2020-07-16 16:17:29 0.45892754	
2020-07-16 16:18:30 0.46742606	
2020-07-16 16:19:29 0.47134185	
2020-07-16 16:20:30 0.47421402	
2020-07-16 16:21:29 0.48027942	
2020-07-16 16:22:30 0.48148745	
2020-07-16 16:23:29 0.47636372	
2020-07-16 16:24:30 0.4777582	
2020-07-16 16:25:30 0.47638646	
2020-07-16 16:26:29 0.4707058	
2020-07-16 16:27:30 0.4724222	
2020-07-16 16:28:29 0.47098786	
2020-07-16 16:29:30 0.4689855	
2020-07-16 16:30:29 0.46276435	
2020-07-16 16:31:30 0.46503028	
2020-07-16 16:32:29 0.46438783	
2020-07-16 16:33:30 0.46715575	
2020-07-16 16:34:30 0.47145325	
2020-07-16 16:35:29 0.47720283	
2020-07-16 16:36:30 0.47633716	
2020-07-16 16:37:29 0.4760862	
2020-07-16 16:38:30 0.47261763	
2020-07-16 16:39:29 0.46550778	
2020-07-16 16:40:30 0.46006396	
2020-07-16 16:41:29 0.45288035	
2020-07-16 16:42:30 0.44865546	
2020-07-16 16:43:30 0.44767413	
2020-07-16 16:44:29 0.44901827	
2020-07-16 16:45:30 0.45210987	
2020-07-16 16:46:29 0.45519587	
2020-07-16 16:47:30 0.454181	
2020-07-16 16:48:29 0.45212942	
2020-07-16 16:49:30 0.45035544	
2020-07-16 16:50:29 0.44743848	
2020-07-16 16:51:30 0.4430475	
2020-07-16 16:52:30 0.44372067	
2020-07-16 16:53:29 0.4434758	
2020-07-16 16:54:30 0.44576284	
2020-07-16 16:55:29 0.44473368	
2020-07-16 16:56:30 0.43970078	
2020-07-16 16:57:29 0.44063428	
2020-07-16 16:58:30 0.43881825	
2020-07-16 16:59:29 0.43839136	
2020-07-16 17:00:30 0.43706468	
2020-07-16 17:01:30 0.43493366	
2020-07-16 17:02:29 0.4352164	
2020-07-16 17:03:30 0.4345281	
2020-07-16 17:04:29 0.43307084	
2020-07-16 17:05:30 0.43109813	
2020-07-16 17:06:29 0.42902264	
2020-07-16 17:07:30 0.42665863	
2020-07-16 17:08:29 0.4253664	
2020-07-16 17:09:30 0.42442068	
2020-07-16 17:10:30 0.4249116	
2020-07-16 17:11:29 0.42411476	
2020-07-16 17:12:30 0.42386594	
2020-07-16 17:13:29 0.42390373	
2020-07-16 17:14:30 0.4240082	
2020-07-16 17:15:29 0.42477396	
2020-07-16 17:16:30 0.4280198	
2020-07-16 17:17:29 0.43199417	
2020-07-16 17:18:30 0.4329892	
2020-07-16 17:19:30 0.43470097	
2020-07-16 17:20:29 0.43682608	
2020-07-16 17:21:30 0.43914005	
2020-07-16 17:22:29 0.44356114	
2020-07-16 17:23:30 0.4467086	
2020-07-16 17:24:29 0.4500889	
2020-07-16 17:25:30 0.45224193	
2020-07-16 17:26:29 0.45516315	
2020-07-16 17:27:30 0.45210043	
2020-07-16 17:28:30 0.44847924	
2020-07-16 17:29:29 0.448918	
2020-07-16 17:30:30 0.4498809	
2020-07-16 17:31:29 0.44925317	
2020-07-16 17:32:30 0.4425463	
2020-07-16 17:33:29 0.44052917	
2020-07-16 17:34:30 0.4401174	
2020-07-16 17:35:29 0.43781778	
2020-07-16 17:36:30 0.43383437	
2020-07-16 17:37:30 0.42817658	
2020-07-16 17:38:29 0.42795858	
2020-07-16 17:39:30 0.4275975	
2020-07-16 17:40:29 0.42609477	
2020-07-16 17:41:30 0.4244507	
2020-07-16 17:42:29 0.41977197	
2020-07-16 17:43:30 0.417923	
2020-07-16 17:44:29 0.41538832	
2020-07-16 17:45:30 0.41264367	
2020-07-16 17:46:30 0.41206914	
2020-07-16 17:47:29 0.41394982	
2020-07-16 17:48:30 0.4167323	
2020-07-16 17:49:29 0.4180798	
2020-07-16 17:50:30 0.41890183	
2020-07-16 17:51:29 0.41969642	
2020-07-16 17:52:30 0.4197404	
2020-07-16 17:53:29 0.41756004	
2020-07-16 17:54:30 0.4211764	
2020-07-16 17:55:30 0.41887826	
2020-07-16 17:56:29 0.41864824	
2020-07-16 17:57:30 0.41262767	
2020-07-16 17:58:29 0.41953877	
2020-07-16 17:59:30 0.4124434	
2020-07-16 18:00:29 0.4140919	
2020-07-16 18:01:30 0.41647792	
2020-07-16 18:02:29 0.4156148	
2020-07-16 18:03:30 0.4186582	
2020-07-16 18:04:30 0.42059398	
2020-07-16 18:05:29 0.42303303	
2020-07-16 18:06:30 0.4269928	
2020-07-16 18:07:29 0.4308068	
2020-07-16 18:08:30 0.4334183	
2020-07-16 18:09:29 0.43521637	
2020-07-16 18:10:30 0.43738076	
2020-07-16 18:11:29 0.4391889	
2020-07-16 18:12:30 0.44161078	
2020-07-16 18:13:30 0.4411786	
2020-07-16 18:14:29 0.43989697	
2020-07-16 18:15:30 0.43989593	
2020-07-16 18:16:29 0.43917832	
2020-07-16 18:17:30 0.4374731	
2020-07-16 18:18:29 0.43646955	
2020-07-16 18:19:30 0.4335306	
2020-07-16 18:20:29 0.43214673	
2020-07-16 18:21:30 0.43331948	
2020-07-16 18:22:30 0.4310844	
2020-07-16 18:23:29 0.429468	
2020-07-16 18:24:30 0.42954043	
2020-07-16 18:25:29 0.4283379	
2020-07-16 18:26:30 0.42966855	
2020-07-16 18:27:29 0.42875573	
2020-07-16 18:28:30 0.42900148	
2020-07-16 18:29:29 0.43222833	
2020-07-16 18:30:30 0.4326591	
2020-07-16 18:31:30 0.43553272	
2020-07-16 18:32:29 0.43784842	
2020-07-16 18:33:30 0.43758768	
2020-07-16 18:34:29 0.44395584	
2020-07-16 18:35:30 0.43891454	
2020-07-16 18:36:29 0.43512473	
2020-07-16 18:37:30 0.43208644	
2020-07-16 18:38:29 0.4306757	
2020-07-16 18:39:30 0.43121496	
2020-07-16 18:40:30 0.4302207	
2020-07-16 18:41:29 0.43380818	
2020-07-16 18:42:30 0.42374524	
2020-07-16 18:43:29 0.4247668	
2020-07-16 18:44:30 0.42176494	
2020-07-16 18:45:29 0.41916913	
2020-07-16 18:46:30 0.41656983	
2020-07-16 18:47:29 0.4156235	
2020-07-16 18:48:30 0.41522613	
2020-07-16 18:49:30 0.41507715	
2020-07-16 18:50:29 0.41319826	
2020-07-16 18:51:30 0.41700044	
2020-07-16 18:52:29 0.42032638	
2020-07-16 18:53:30 0.42341566	
2020-07-16 18:54:29 0.4218653	
2020-07-16 18:55:30 0.42422253	
2020-07-16 18:56:29 0.42711172	
2020-07-16 18:57:30 0.42839944	
2020-07-16 18:58:30 0.42932224	
2020-07-16 18:59:29 0.43043184	
2020-07-16 19:00:30 0.4310936	
2020-07-16 19:01:29 0.4313126	
2020-07-16 19:02:30 0.4314528	
2020-07-16 19:03:29 0.43570352	
2020-07-16 19:04:30 0.43841064	
2020-07-16 19:05:29 0.4407649	
2020-07-16 19:06:30 0.4413976	
2020-07-16 19:07:30 0.440224	
2020-07-16 19:08:29 0.4378321	
2020-07-16 19:09:30 0.43584123	
2020-07-16 19:10:29 0.43652567	
2020-07-16 19:11:30 0.4360287	
2020-07-16 19:12:29 0.43718928	
2020-07-16 19:13:30 0.43724132	
2020-07-16 19:14:29 0.43722105	
2020-07-16 19:15:30 0.43715805	
2020-07-16 19:16:30 0.4359002	
2020-07-16 19:17:29 0.43447956	
2020-07-16 19:18:30 0.4349044	
2020-07-16 19:19:29 0.43583965	
2020-07-16 19:20:30 0.43544582	
2020-07-16 19:21:29 0.43641758	
2020-07-16 19:22:30 0.43794563	
2020-07-16 19:23:29 0.43892518	
2020-07-16 19:24:30 0.44005987	
2020-07-16 19:25:30 0.44269702	
2020-07-16 19:26:29 0.44400066	
2020-07-16 19:27:30 0.44513908	
2020-07-16 19:28:29 0.44763795	
2020-07-16 19:29:30 0.4481992	
2020-07-16 19:30:29 0.44744697	
2020-07-16 19:31:30 0.44714642	
2020-07-16 19:32:29 0.44535676	
2020-07-16 19:33:30 0.44406715	
2020-07-16 19:34:30 0.44417772	
2020-07-16 19:35:29 0.44464645	
2020-07-16 19:36:30 0.44616294	
2020-07-16 19:37:29 0.4477583	
2020-07-16 19:38:30 0.44958264	
2020-07-16 19:39:29 0.45013997	
2020-07-16 19:40:30 0.45008513	
2020-07-16 19:41:29 0.45020384	
2020-07-16 19:42:30 0.44944057	
2020-07-16 19:43:30 0.44854423	
2020-07-16 19:44:29 0.44771168	
2020-07-16 19:45:30 0.44616202	
2020-07-16 19:46:29 0.44231436	
2020-07-16 19:47:30 0.44226244	
2020-07-16 19:48:29 0.44106746	
2020-07-16 19:49:30 0.4396331	
2020-07-16 19:50:29 0.4381095	
2020-07-16 19:51:30 0.4379053	
2020-07-16 19:52:30 0.4369333	
2020-07-16 19:53:29 0.4379918	
2020-07-16 19:54:30 0.43958017	
2020-07-16 19:55:29 0.43981797	
2020-07-16 19:56:30 0.44018295	
2020-07-16 19:57:29 0.43960303	
2020-07-16 19:58:30 0.43942523	
2020-07-16 19:59:29 0.43907365	
