# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Input File: MPL100_V3_L15_PBL_20200522_MPL44255_Santa_Cruz_Tenerife.nc4
# Date Time, Mixed Layer Height [km]
2020-05-27 07:03:29 0.44968873	
2020-05-27 07:04:30 0.44968873	
2020-05-27 07:05:29 0.44968873	
2020-05-27 07:06:30 0.44968873	
2020-05-27 07:07:30 0.44968873	
2020-05-27 07:08:29 0.44968873	
2020-05-27 07:09:30 0.44968873	
2020-05-27 07:10:29 0.44968873	
2020-05-27 07:11:30 0.44968873	
2020-05-27 07:12:29 0.44968873	
2020-05-27 07:13:30 0.5246368	
2020-05-27 07:14:29 0.5246368	
2020-05-27 07:15:30 0.5246368	
2020-05-27 07:16:30 0.5246368	
2020-05-27 07:17:29 0.44968873	
2020-05-27 07:18:30 0.44968873	
2020-05-27 07:19:29 0.44968873	
2020-05-27 07:20:30 0.44968873	
2020-05-27 07:21:29 0.44968873	
2020-05-27 07:22:30 0.44968873	
2020-05-27 07:23:29 0.44968873	
2020-05-27 07:24:30 0.44968873	
2020-05-27 07:25:30 0.44968873	
2020-05-27 07:26:29 0.44968873	
2020-05-27 07:27:30 0.44968873	
2020-05-27 07:28:29 0.44968873	
2020-05-27 07:29:30 0.44968873	
2020-05-27 07:30:29 0.44968873	
2020-05-27 07:31:30 0.44968873	
2020-05-27 07:32:29 0.44968873	
2020-05-27 07:33:30 0.44968873	
2020-05-27 07:34:30 0.44968873	
2020-05-27 07:35:29 0.44968873	
2020-05-27 07:36:30 0.44968873	
2020-05-27 07:37:29 0.44968873	
2020-05-27 07:38:30 0.44968873	
2020-05-27 07:39:29 0.44968873	
2020-05-27 07:40:30 0.44968873	
2020-05-27 07:41:29 0.44968873	
2020-05-27 07:42:30 0.5246368	
2020-05-27 07:43:30 0.5246368	
2020-05-27 07:44:29 0.5246368	
2020-05-27 07:45:30 0.5246368	
2020-05-27 07:46:29 0.5246368	
2020-05-27 07:47:30 0.5246368	
2020-05-27 07:48:29 0.5246368	
2020-05-27 07:49:30 0.5246368	
2020-05-27 07:50:29 0.5246368	
2020-05-27 07:51:30 0.5246368	
2020-05-27 07:52:30 0.5246368	
2020-05-27 07:53:29 0.5246368	
2020-05-27 07:54:30 0.5246368	
2020-05-27 07:55:29 0.5246368	
2020-05-27 07:56:30 0.5246368	
2020-05-27 07:57:29 0.5246368	
2020-05-27 07:58:30 0.5246368	
2020-05-27 07:59:29 0.5246368	
2020-05-27 08:00:30 0.5246368	
2020-05-27 08:01:30 0.5246368	
2020-05-27 08:02:29 0.5246368	
2020-05-27 08:03:30 0.5246368	
2020-05-27 08:04:29 0.5246368	
2020-05-27 08:05:30 0.5246368	
2020-05-27 08:06:29 0.5246368	
2020-05-27 08:07:30 0.5246368	
2020-05-27 08:08:29 0.5246368	
2020-05-27 08:09:30 0.5246368	
2020-05-27 08:10:30 0.5246368	
2020-05-27 08:11:29 0.5246368	
2020-05-27 08:12:30 0.44968873	
2020-05-27 08:13:29 0.5246368	
2020-05-27 08:14:30 0.5246368	
2020-05-27 08:15:29 0.5246368	
2020-05-27 08:16:30 0.5246368	
2020-05-27 08:17:29 0.5246368	
2020-05-27 08:18:30 0.5246368	
2020-05-27 08:19:30 0.5246368	
2020-05-27 08:20:29 0.5246368	
2020-05-27 08:21:30 0.5246368	
2020-05-27 08:22:29 0.5246368	
2020-05-27 08:23:30 0.5246368	
2020-05-27 08:24:29 0.5246368	
2020-05-27 08:25:30 0.5246368	
2020-05-27 08:26:29 0.5246368	
2020-05-27 08:27:30 0.5246368	
2020-05-27 08:28:30 0.44968873	
2020-05-27 08:29:29 0.5246368	
2020-05-27 08:30:30 0.5246368	
2020-05-27 08:31:29 0.5246368	
2020-05-27 08:32:30 0.5246368	
2020-05-27 08:33:29 0.5246368	
2020-05-27 08:34:30 0.5246368	
2020-05-27 08:35:29 0.5246368	
2020-05-27 08:36:30 0.5246368	
2020-05-27 08:37:30 0.5246368	
2020-05-27 08:38:29 0.5246368	
2020-05-27 08:39:30 0.5246368	
2020-05-27 08:40:29 0.5246368	
2020-05-27 08:41:30 0.5246368	
2020-05-27 08:42:29 0.5246368	
2020-05-27 08:43:30 0.5246368	
2020-05-27 08:44:29 0.5246368	
2020-05-27 08:45:30 0.5246368	
2020-05-27 08:46:30 0.5246368	
2020-05-27 08:47:29 0.5246368	
2020-05-27 08:48:30 0.5246368	
2020-05-27 08:49:29 0.5246368	
2020-05-27 08:50:30 0.5246368	
2020-05-27 08:51:29 0.44968873	
2020-05-27 08:52:30 0.5246368	
2020-05-27 08:53:29 0.5246368	
2020-05-27 08:54:30 0.5246368	
2020-05-27 08:55:30 0.5246368	
2020-05-27 08:56:29 0.5246368	
2020-05-27 08:57:30 0.5246368	
2020-05-27 08:58:29 0.5246368	
2020-05-27 08:59:30 0.5246368	
2020-05-27 09:00:29 0.5246368	
2020-05-27 09:01:30 0.59958494	
2020-05-27 09:02:29 0.59958494	
2020-05-27 09:03:30 0.59958494	
2020-05-27 09:04:30 0.59958494	
2020-05-27 09:05:29 0.59958494	
2020-05-27 09:06:30 0.59958494	
2020-05-27 09:07:29 0.59958494	
2020-05-27 09:08:30 0.59958494	
2020-05-27 09:09:29 0.59958494	
2020-05-27 09:10:30 0.59958494	
2020-05-27 09:11:29 0.59958494	
2020-05-27 09:12:30 0.59958494	
2020-05-27 09:13:30 0.59958494	
2020-05-27 09:14:29 0.59958494	
2020-05-27 09:15:30 0.59958494	
2020-05-27 09:16:29 0.59958494	
2020-05-27 09:17:30 0.59958494	
2020-05-27 09:18:29 0.59958494	
2020-05-27 09:19:30 0.59958494	
2020-05-27 09:20:29 0.59958494	
2020-05-27 09:21:30 0.59958494	
2020-05-27 09:22:30 0.59958494	
2020-05-27 09:23:29 0.59958494	
2020-05-27 09:24:30 0.59958494	
2020-05-27 09:25:29 0.59958494	
2020-05-27 09:26:30 0.59958494	
2020-05-27 09:27:29 0.59958494	
2020-05-27 09:28:30 0.59958494	
2020-05-27 09:29:29 0.59958494	
2020-05-27 09:30:30 0.59958494	
2020-05-27 09:31:30 0.59958494	
2020-05-27 09:32:29 0.59958494	
2020-05-27 09:33:30 0.59958494	
2020-05-27 09:34:29 0.59958494	
2020-05-27 09:35:30 0.59958494	
2020-05-27 09:36:29 0.59958494	
2020-05-27 09:37:30 0.59958494	
2020-05-27 09:38:29 0.5246368	
2020-05-27 09:39:30 0.59958494	
2020-05-27 09:40:30 0.59958494	
2020-05-27 09:41:29 0.59958494	
2020-05-27 09:42:30 0.59958494	
2020-05-27 09:43:29 0.59958494	
2020-05-27 09:44:30 0.59958494	
2020-05-27 09:45:29 0.59958494	
2020-05-27 09:46:30 0.59958494	
2020-05-27 09:47:29 0.59958494	
2020-05-27 09:48:30 0.59958494	
2020-05-27 09:49:30 0.59958494	
2020-05-27 09:50:29 0.59958494	
2020-05-27 09:51:30 0.59958494	
2020-05-27 09:52:29 0.59958494	
2020-05-27 09:53:30 0.59958494	
2020-05-27 09:54:29 0.59958494	
2020-05-27 09:55:30 0.59958494	
2020-05-27 09:56:29 0.59958494	
2020-05-27 09:57:30 0.59958494	
2020-05-27 09:58:30 0.59958494	
2020-05-27 09:59:29 0.59958494	
2020-05-27 10:00:30 0.59958494	
2020-05-27 10:01:29 0.59958494	
2020-05-27 10:02:30 0.59958494	
2020-05-27 10:03:29 0.59958494	
2020-05-27 10:04:30 0.59958494	
2020-05-27 10:05:29 0.59958494	
2020-05-27 10:06:30 0.59958494	
2020-05-27 10:07:30 0.59958494	
2020-05-27 10:08:29 0.59958494	
2020-05-27 10:09:30 0.59958494	
2020-05-27 10:10:29 0.67453307	
2020-05-27 10:11:30 0.67453307	
2020-05-27 10:12:29 0.67453307	
2020-05-27 10:13:30 0.67453307	
2020-05-27 10:14:29 0.67453307	
2020-05-27 10:15:30 0.67453307	
2020-05-27 10:16:30 0.67453307	
2020-05-27 10:17:29 0.67453307	
2020-05-27 10:18:30 0.67453307	
2020-05-27 10:19:29 0.67453307	
2020-05-27 10:20:30 0.67453307	
2020-05-27 10:21:29 0.67453307	
2020-05-27 10:22:30 0.67453307	
2020-05-27 10:23:29 0.71950185	
2020-05-27 10:24:30 0.6992659	
2020-05-27 10:25:30 0.7005026	
2020-05-27 10:26:29 0.67453307	
2020-05-27 10:27:30 0.67453307	
2020-05-27 10:28:29 0.67453307	
2020-05-27 10:29:30 0.67453307	
2020-05-27 10:30:29 0.67453307	
2020-05-27 10:31:30 0.67453307	
2020-05-27 10:32:29 0.67453307	
2020-05-27 10:33:30 0.67453307	
2020-05-27 10:34:30 0.67453307	
2020-05-27 10:35:29 0.6758315	
2020-05-27 10:36:30 0.67453307	
2020-05-27 10:37:29 0.67453307	
2020-05-27 10:38:30 0.67453307	
2020-05-27 10:39:29 0.67453307	
2020-05-27 10:40:30 0.67453307	
2020-05-27 10:41:29 0.67453307	
2020-05-27 10:42:30 0.67453307	
2020-05-27 10:43:30 0.67453307	
2020-05-27 10:44:29 0.67453307	
2020-05-27 10:45:30 0.67453307	
2020-05-27 10:46:29 0.67453307	
2020-05-27 10:47:30 0.67453307	
2020-05-27 10:48:29 0.67453307	
2020-05-27 10:49:30 0.67453307	
2020-05-27 10:50:29 0.67453307	
2020-05-27 10:51:30 0.7494812	
2020-05-27 10:52:30 0.7494812	
2020-05-27 10:53:29 0.7494812	
2020-05-27 10:54:30 0.7494812	
2020-05-27 10:55:29 0.7494812	
2020-05-27 10:56:30 0.7494812	
2020-05-27 10:57:29 0.7494812	
2020-05-27 10:58:30 0.7494812	
2020-05-27 10:59:29 0.7494812	
2020-05-27 11:00:30 0.7494812	
2020-05-27 11:01:30 0.7494812	
2020-05-27 11:02:29 0.7494812	
2020-05-27 11:03:30 0.7494812	
2020-05-27 11:04:29 0.7494812	
2020-05-27 11:05:30 0.7494812	
2020-05-27 11:06:29 0.7494812	
2020-05-27 11:07:30 0.7494812	
2020-05-27 11:08:29 0.7494812	
2020-05-27 11:09:30 0.7494812	
2020-05-27 11:10:30 0.7494812	
2020-05-27 11:11:29 0.7494812	
2020-05-27 11:12:30 0.7494812	
2020-05-27 11:13:29 0.7494812	
2020-05-27 11:14:30 0.7494812	
2020-05-27 11:15:29 0.7494812	
2020-05-27 11:16:30 0.7494812	
2020-05-27 11:17:29 0.7494812	
2020-05-27 11:18:30 0.7494812	
2020-05-27 11:19:30 0.8244293	
2020-05-27 11:20:29 0.8244293	
2020-05-27 11:21:30 0.8244293	
2020-05-27 11:22:29 0.8244293	
2020-05-27 11:23:30 0.8244293	
2020-05-27 11:24:29 0.8244293	
2020-05-27 11:25:30 0.8244293	
2020-05-27 11:26:29 0.8244293	
2020-05-27 11:27:30 0.8244293	
2020-05-27 11:28:30 0.8244293	
2020-05-27 11:29:29 0.8244293	
2020-05-27 11:30:30 0.8244293	
2020-05-27 11:31:29 0.8244293	
2020-05-27 11:32:30 0.8244293	
2020-05-27 11:33:29 0.8244293	
2020-05-27 11:34:30 0.8244293	
2020-05-27 11:35:29 0.8244293	
2020-05-27 11:36:30 0.8244293	
2020-05-27 11:37:30 0.8244293	
2020-05-27 11:38:29 0.8244293	
2020-05-27 11:39:30 0.8244293	
2020-05-27 11:40:29 0.8244293	
2020-05-27 11:41:30 1.0492737	
2020-05-27 11:42:29 1.0492737	
2020-05-27 11:43:30 1.0492737	
2020-05-27 11:44:29 1.0492737	
2020-05-27 11:45:30 1.0492737	
2020-05-27 11:46:30 1.0492737	
2020-05-27 11:47:29 1.0492737	
2020-05-27 11:48:30 1.0492737	
2020-05-27 11:49:29 0.8244293	
2020-05-27 11:50:30 0.8244293	
2020-05-27 11:51:29 0.9743256	
2020-05-27 11:52:30 1.0492737	
2020-05-27 11:53:29 0.9743256	
2020-05-27 11:54:30 0.9743256	
2020-05-27 11:55:30 0.9743256	
2020-05-27 11:56:29 0.8993774	
2020-05-27 11:57:30 0.8993774	
2020-05-27 11:58:29 0.9743256	
2020-05-27 11:59:30 0.9743256	
2020-05-27 12:00:29 1.0492737	
2020-05-27 12:01:30 1.0492737	
2020-05-27 12:02:29 1.0492737	
2020-05-27 12:03:30 1.0492737	
2020-05-27 12:04:30 1.0492737	
2020-05-27 12:05:29 1.0492737	
2020-05-27 12:06:30 1.0492737	
2020-05-27 12:07:29 1.0492737	
2020-05-27 12:08:30 1.0492737	
2020-05-27 12:09:29 1.0492737	
2020-05-27 12:10:30 1.0492737	
2020-05-27 12:11:29 1.0492737	
2020-05-27 12:12:30 1.0492737	
2020-05-27 12:13:30 1.0492737	
2020-05-27 12:14:29 1.0492737	
2020-05-27 12:15:30 1.0492737	
2020-05-27 12:16:29 1.0492737	
2020-05-27 12:17:30 1.0492737	
2020-05-27 12:18:29 1.0492737	
2020-05-27 12:19:30 1.0492737	
2020-05-27 12:20:29 1.0492737	
2020-05-27 12:21:30 1.0492737	
2020-05-27 12:22:30 1.0492737	
2020-05-27 12:23:29 1.1242218	
2020-05-27 12:24:30 1.0492737	
2020-05-27 12:25:29 1.1242218	
2020-05-27 12:26:30 1.0492737	
2020-05-27 12:27:29 1.0492737	
2020-05-27 12:28:30 0.8993774	
2020-05-27 12:29:29 0.8993774	
2020-05-27 12:30:30 0.8993774	
2020-05-27 12:31:30 0.8993774	
2020-05-27 12:32:29 1.0492737	
2020-05-27 12:33:30 0.8993774	
2020-05-27 12:34:29 0.8993774	
2020-05-27 12:35:30 nan	
2020-05-27 12:36:29 nan	
2020-05-27 12:37:30 nan	
2020-05-27 12:38:29 nan	
2020-05-27 12:39:30 nan	
2020-05-27 12:40:30 nan	
2020-05-27 12:41:29 nan	
2020-05-27 12:42:30 nan	
2020-05-27 12:43:29 nan	
2020-05-27 12:44:30 nan	
2020-05-27 12:45:29 nan	
2020-05-27 12:46:30 nan	
2020-05-27 12:47:29 nan	
2020-05-27 12:48:30 nan	
2020-05-27 12:49:30 nan	
2020-05-27 12:50:29 nan	
2020-05-27 12:51:30 nan	
2020-05-27 12:52:29 nan	
2020-05-27 12:53:30 nan	
2020-05-27 12:54:29 nan	
2020-05-27 12:55:30 nan	
2020-05-27 12:56:29 nan	
2020-05-27 12:57:30 nan	
2020-05-27 12:58:30 nan	
2020-05-27 12:59:29 nan	
2020-05-27 13:00:30 nan	
2020-05-27 13:01:29 nan	
2020-05-27 13:02:30 nan	
2020-05-27 13:03:29 nan	
2020-05-27 13:04:30 nan	
2020-05-27 13:05:29 nan	
2020-05-27 13:06:30 nan	
2020-05-27 13:07:30 nan	
2020-05-27 13:08:29 nan	
2020-05-27 13:09:30 nan	
2020-05-27 13:10:29 nan	
2020-05-27 13:11:30 nan	
2020-05-27 13:12:29 nan	
2020-05-27 13:13:30 nan	
2020-05-27 13:14:29 nan	
2020-05-27 13:15:30 nan	
2020-05-27 13:16:30 nan	
2020-05-27 13:17:29 nan	
2020-05-27 13:18:30 nan	
2020-05-27 13:19:29 nan	
2020-05-27 13:20:30 nan	
2020-05-27 13:21:29 nan	
2020-05-27 13:22:30 nan	
2020-05-27 13:23:29 nan	
2020-05-27 13:24:30 nan	
2020-05-27 13:25:30 nan	
2020-05-27 13:26:29 nan	
2020-05-27 13:27:30 nan	
2020-05-27 13:28:29 nan	
2020-05-27 13:29:30 nan	
2020-05-27 13:30:29 nan	
2020-05-27 13:31:30 nan	
2020-05-27 13:32:29 nan	
2020-05-27 13:33:30 nan	
2020-05-27 13:34:30 nan	
2020-05-27 13:35:29 nan	
2020-05-27 13:36:30 nan	
2020-05-27 13:37:29 0.9743256	
2020-05-27 13:38:30 0.9743256	
2020-05-27 13:39:29 1.0492737	
2020-05-27 13:40:30 1.0492737	
2020-05-27 13:41:29 1.0492737	
2020-05-27 13:42:30 1.0492737	
2020-05-27 13:43:30 1.0492737	
2020-05-27 13:44:29 1.0492737	
2020-05-27 13:45:30 1.0492737	
2020-05-27 13:46:29 1.0492737	
2020-05-27 13:47:30 1.0492737	
2020-05-27 13:48:29 1.0492737	
2020-05-27 13:49:30 1.0492737	
2020-05-27 13:50:29 1.0492737	
2020-05-27 13:51:30 1.0492737	
2020-05-27 13:52:30 1.0492737	
2020-05-27 13:53:29 1.0492737	
2020-05-27 13:54:30 1.0492737	
2020-05-27 13:55:29 1.0492737	
2020-05-27 13:56:30 1.0492737	
2020-05-27 13:57:29 1.0492737	
2020-05-27 13:58:30 1.0492737	
2020-05-27 13:59:29 1.0492737	
2020-05-27 14:00:30 1.0492737	
2020-05-27 14:01:30 1.0492737	
2020-05-27 14:02:29 1.0492737	
2020-05-27 14:03:30 1.0492737	
2020-05-27 14:04:29 0.9743256	
2020-05-27 14:05:30 1.0492737	
2020-05-27 14:06:29 1.0492737	
2020-05-27 14:07:30 1.0492737	
2020-05-27 14:08:29 1.0492737	
2020-05-27 14:09:30 1.0492737	
2020-05-27 14:10:30 1.0492737	
2020-05-27 14:11:29 0.9743256	
2020-05-27 14:12:30 0.9743256	
2020-05-27 14:13:29 1.0492737	
2020-05-27 14:14:30 1.0492737	
2020-05-27 14:15:29 1.0492737	
2020-05-27 14:16:30 1.0492737	
2020-05-27 14:17:29 1.0492737	
2020-05-27 14:18:30 1.0492737	
2020-05-27 14:19:30 1.0492737	
2020-05-27 14:20:29 1.0492737	
2020-05-27 14:21:30 1.0492737	
2020-05-27 14:22:29 1.0492737	
2020-05-27 14:23:30 1.0492737	
2020-05-27 14:24:29 1.0492737	
2020-05-27 14:25:30 1.0492737	
2020-05-27 14:26:29 1.0492737	
2020-05-27 14:27:30 1.0492737	
2020-05-27 14:28:30 1.0492737	
2020-05-27 14:29:29 1.0492737	
2020-05-27 14:30:30 1.0492737	
2020-05-27 14:31:29 1.0492737	
2020-05-27 14:32:30 1.0492737	
2020-05-27 14:33:29 1.0492737	
2020-05-27 14:34:30 1.0492737	
2020-05-27 14:35:29 1.0492737	
2020-05-27 14:36:30 1.0492737	
2020-05-27 14:37:30 1.0492737	
2020-05-27 14:38:29 1.0492737	
2020-05-27 14:39:30 1.0492737	
2020-05-27 14:40:29 1.0492737	
2020-05-27 14:41:30 1.0492737	
2020-05-27 14:42:29 1.0492737	
2020-05-27 14:43:30 1.0492737	
2020-05-27 14:44:29 1.0492737	
2020-05-27 14:45:30 1.0492737	
2020-05-27 14:46:30 1.0492737	
2020-05-27 14:47:29 1.0492737	
2020-05-27 14:48:30 1.0492737	
2020-05-27 14:49:29 1.0492737	
2020-05-27 14:50:30 1.0492737	
2020-05-27 14:51:29 1.0492737	
2020-05-27 14:52:30 1.0492737	
2020-05-27 14:53:29 1.0492737	
2020-05-27 14:54:30 1.0492737	
2020-05-27 14:55:30 1.0492737	
2020-05-27 14:56:29 1.0492737	
2020-05-27 14:57:30 1.0492737	
2020-05-27 14:58:29 1.0492737	
2020-05-27 14:59:30 1.0492737	
2020-05-27 15:00:29 1.0492737	
2020-05-27 15:01:30 1.0492737	
2020-05-27 15:02:29 1.0492737	
2020-05-27 15:03:30 1.0492737	
2020-05-27 15:04:30 1.0492737	
2020-05-27 15:05:29 1.0492737	
2020-05-27 15:06:30 1.0492737	
2020-05-27 15:07:29 0.9743256	
2020-05-27 15:08:30 0.9743256	
2020-05-27 15:09:29 0.9743256	
2020-05-27 15:10:30 0.9743256	
2020-05-27 15:11:29 0.9743256	
2020-05-27 15:12:30 0.9743256	
2020-05-27 15:13:30 1.0492737	
2020-05-27 15:14:29 0.9743256	
2020-05-27 15:15:30 0.9743256	
2020-05-27 15:16:29 0.9743256	
2020-05-27 15:17:30 0.9743256	
2020-05-27 15:18:29 0.9743256	
2020-05-27 15:19:30 1.0492737	
2020-05-27 15:20:29 1.0492737	
2020-05-27 15:21:30 1.0492737	
2020-05-27 15:22:30 1.0492737	
2020-05-27 15:23:29 1.0492737	
2020-05-27 15:24:30 1.0492737	
2020-05-27 15:25:29 1.0492737	
2020-05-27 15:26:30 1.0492737	
2020-05-27 15:27:29 1.0492737	
2020-05-27 15:28:30 1.0492737	
2020-05-27 15:29:29 1.0492737	
2020-05-27 15:30:30 1.0492737	
2020-05-27 15:31:30 1.0492737	
2020-05-27 15:32:29 1.0492737	
2020-05-27 15:33:30 1.0492737	
2020-05-27 15:34:29 1.0492737	
2020-05-27 15:35:30 1.0492737	
2020-05-27 15:36:29 1.0492737	
2020-05-27 15:37:30 1.0492737	
2020-05-27 15:38:29 0.9743256	
2020-05-27 15:39:30 0.9743256	
2020-05-27 15:40:30 0.9743256	
2020-05-27 15:41:29 0.9743256	
2020-05-27 15:42:30 0.9743256	
2020-05-27 15:43:29 1.0492737	
2020-05-27 15:44:30 1.0492737	
2020-05-27 15:45:29 1.0492737	
2020-05-27 15:46:30 1.0492737	
2020-05-27 15:47:29 1.0492737	
2020-05-27 15:48:30 1.0492737	
2020-05-27 15:49:30 1.0492737	
2020-05-27 15:50:29 1.0492737	
2020-05-27 15:51:30 1.0492737	
2020-05-27 15:52:29 1.0492737	
2020-05-27 15:53:30 1.0492737	
2020-05-27 15:54:29 1.0492737	
2020-05-27 15:55:30 1.0492737	
2020-05-27 15:56:29 1.0492737	
2020-05-27 15:57:30 1.0492737	
2020-05-27 15:58:30 0.9743256	
2020-05-27 15:59:29 0.9743256	
2020-05-27 16:00:30 0.9743256	
2020-05-27 16:01:29 0.9743256	
2020-05-27 16:02:30 0.9743256	
2020-05-27 16:03:29 0.8993774	
2020-05-27 16:04:30 0.9743256	
2020-05-27 16:05:29 1.0492737	
2020-05-27 16:06:30 0.9743256	
2020-05-27 16:07:30 0.9743256	
2020-05-27 16:08:29 0.9743256	
2020-05-27 16:09:30 0.9743256	
2020-05-27 16:10:29 0.9743256	
2020-05-27 16:11:30 1.0492737	
2020-05-27 16:12:29 1.0492737	
2020-05-27 16:13:30 0.8993774	
2020-05-27 16:14:29 0.8993774	
2020-05-27 16:15:30 0.8993774	
2020-05-27 16:16:30 0.8993774	
2020-05-27 16:17:29 0.8993774	
2020-05-27 16:18:30 0.8993774	
2020-05-27 16:19:29 1.0492737	
2020-05-27 16:20:30 1.0492737	
2020-05-27 16:21:29 1.0492737	
2020-05-27 16:22:30 0.8993774	
2020-05-27 16:23:29 0.8993774	
2020-05-27 16:24:30 1.0492737	
2020-05-27 16:25:30 1.0492737	
2020-05-27 16:26:29 1.0492737	
2020-05-27 16:27:30 0.8993774	
2020-05-27 16:28:29 0.8993774	
2020-05-27 16:29:30 0.8993774	
2020-05-27 16:30:29 0.8993774	
2020-05-27 16:31:30 0.8993774	
2020-05-27 16:32:29 1.0492737	
2020-05-27 16:33:30 1.0492737	
2020-05-27 16:34:30 1.0492737	
2020-05-27 16:35:29 0.8993774	
2020-05-27 16:36:30 0.8993774	
2020-05-27 16:37:29 0.8993774	
2020-05-27 16:38:30 0.8993774	
2020-05-27 16:39:29 0.8993774	
2020-05-27 16:40:30 0.8993774	
2020-05-27 16:41:29 0.8993774	
2020-05-27 16:42:30 0.8993774	
2020-05-27 16:43:30 0.8993774	
2020-05-27 16:44:29 0.8993774	
2020-05-27 16:45:30 0.8993774	
2020-05-27 16:46:29 0.8993774	
2020-05-27 16:47:30 0.8993774	
2020-05-27 16:48:29 0.8993774	
2020-05-27 16:49:30 0.8993774	
2020-05-27 16:50:29 0.8993774	
2020-05-27 16:51:30 0.9743256	
2020-05-27 16:52:30 0.9743256	
2020-05-27 16:53:29 0.9743256	
2020-05-27 16:54:30 0.8993774	
2020-05-27 16:55:29 0.8993774	
2020-05-27 16:56:30 1.1242218	
2020-05-27 16:57:29 1.1242218	
2020-05-27 16:58:30 1.1242218	
2020-05-27 16:59:29 0.9743256	
2020-05-27 17:00:30 0.9743256	
2020-05-27 17:01:30 0.9743256	
2020-05-27 17:02:29 0.9743256	
2020-05-27 17:03:30 0.8993774	
2020-05-27 17:04:29 0.8993774	
2020-05-27 17:05:30 1.0492737	
2020-05-27 17:06:29 0.8993774	
2020-05-27 17:07:30 1.0492737	
2020-05-27 17:08:29 0.8993774	
2020-05-27 17:09:30 1.1242218	
2020-05-27 17:10:30 1.1242218	
2020-05-27 17:11:29 1.1242218	
2020-05-27 17:12:30 1.1242218	
2020-05-27 17:13:29 1.1242218	
2020-05-27 17:14:30 1.1242218	
2020-05-27 17:15:29 1.1242218	
2020-05-27 17:16:30 1.1242218	
2020-05-27 17:17:29 1.1242218	
2020-05-27 17:18:30 1.1242218	
2020-05-27 17:19:30 1.0492737	
2020-05-27 17:20:29 1.0492737	
2020-05-27 17:21:30 1.0492737	
2020-05-27 17:22:29 1.0492737	
2020-05-27 17:23:30 1.1242218	
2020-05-27 17:24:29 1.1242218	
2020-05-27 17:25:30 1.1242218	
2020-05-27 17:26:29 1.1242218	
2020-05-27 17:27:30 1.1242218	
2020-05-27 17:28:30 1.1242218	
2020-05-27 17:29:29 1.0492737	
2020-05-27 17:30:30 1.0492737	
2020-05-27 17:31:29 1.0492737	
2020-05-27 17:32:30 1.0492737	
2020-05-27 17:33:29 0.9743256	
2020-05-27 17:34:30 1.0492737	
2020-05-27 17:35:29 0.9743256	
2020-05-27 17:36:30 1.0492737	
2020-05-27 17:37:30 1.0492737	
2020-05-27 17:38:29 1.0492737	
2020-05-27 17:39:30 1.0492737	
2020-05-27 17:40:29 1.0492737	
2020-05-27 17:41:30 1.0492737	
2020-05-27 17:42:29 1.0492737	
2020-05-27 17:43:30 1.0492737	
2020-05-27 17:44:29 1.0492737	
2020-05-27 17:45:30 0.9743256	
2020-05-27 17:46:30 0.9743256	
2020-05-27 17:47:29 0.9743256	
2020-05-27 17:48:30 0.9743256	
2020-05-27 17:49:29 1.0492737	
2020-05-27 17:50:30 1.0492737	
2020-05-27 17:51:29 0.9743256	
2020-05-27 17:52:30 1.0492737	
2020-05-27 17:53:29 1.0492737	
2020-05-27 17:54:30 1.0492737	
2020-05-27 17:55:30 1.0492737	
2020-05-27 17:56:29 1.0492737	
2020-05-27 17:57:30 0.9743256	
2020-05-27 17:58:29 0.9743256	
2020-05-27 17:59:30 0.9743256	
2020-05-27 18:00:29 0.9743256	
2020-05-27 18:01:30 0.9743256	
2020-05-27 18:02:29 0.9743256	
2020-05-27 18:03:30 0.9743256	
2020-05-27 18:04:30 0.9743256	
2020-05-27 18:05:29 0.9743256	
2020-05-27 18:06:30 0.9743256	
2020-05-27 18:07:29 0.9743256	
2020-05-27 18:08:30 1.0492737	
2020-05-27 18:09:29 1.0492737	
2020-05-27 18:10:30 1.0492737	
2020-05-27 18:11:29 0.9743256	
2020-05-27 18:12:30 1.0492737	
2020-05-27 18:13:30 1.0492737	
2020-05-27 18:14:29 1.0492737	
2020-05-27 18:15:30 1.0492737	
2020-05-27 18:16:29 1.0492737	
2020-05-27 18:17:30 1.0492737	
2020-05-27 18:18:29 0.9743256	
2020-05-27 18:19:30 0.9743256	
2020-05-27 18:20:29 0.9743256	
2020-05-27 18:21:30 0.9743256	
2020-05-27 18:22:30 0.9743256	
2020-05-27 18:23:29 0.8993774	
2020-05-27 18:24:30 0.8993774	
2020-05-27 18:25:29 0.8993774	
2020-05-27 18:26:30 0.8993774	
2020-05-27 18:27:29 0.8993774	
2020-05-27 18:28:30 0.8993774	
2020-05-27 18:29:29 0.8993774	
2020-05-27 18:30:30 0.9743256	
2020-05-27 18:31:30 0.9743256	
2020-05-27 18:32:29 0.9743256	
2020-05-27 18:33:30 0.9743256	
2020-05-27 18:34:29 0.9743256	
2020-05-27 18:35:30 0.9743256	
2020-05-27 18:36:29 0.8993774	
2020-05-27 18:37:30 0.8993774	
2020-05-27 18:38:29 0.8993774	
2020-05-27 18:39:30 0.9743256	
2020-05-27 18:40:30 0.9743256	
2020-05-27 18:41:29 0.9743256	
2020-05-27 18:42:30 0.9743256	
2020-05-27 18:43:29 0.9743256	
2020-05-27 18:44:30 0.9743256	
2020-05-27 18:45:29 0.8993774	
